,healthCode,recordPath
0,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/acedf662-3ba0-4b04-ab7e-9fa3009714de_20.png
1,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/c9eea030-d2c3-47e9-8cdc-41aeff3e2b8f_0.png
2,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/75b6c4c0-619d-4717-acdb-60da41ead7b5_19.png
3,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/128ced23-dbc5-4288-9bc4-59911f83fd75_18.png
4,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/73881d40-f232-41de-be5d-c15c84b6bbc9_0.png
5,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/6e8c08f0-ed38-43d9-af21-ef8f811be12a_3.png
6,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/e7cdc986-7116-4ceb-9b1b-ae944bb0a7e9_1.png
7,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/bf2df112-73e3-4858-80a9-4cf9fe9453af_22.png
8,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/4cd4e46f-cf1e-428c-946e-d54f9017012b_15.png
9,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/73881d40-f232-41de-be5d-c15c84b6bbc9_8.png
10,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/4dac0aa3-3078-4579-be6a-d7db15674112_6.png
11,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/2d8003f2-927e-4aca-bef2-e46567e112f5_0.png
12,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/9fec92f1-b8bf-4286-9b5b-f4bab71b0638_19.png
13,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/83e5d2c3-4f6c-4ba2-ba37-22a424f796da_19.png
14,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/30c1a0d3-5841-40bf-ab71-238f6a4b5abb_14.png
15,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/50487f6d-e641-44b2-9cb1-f89d1f5a37ed_13.png
16,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/acb4f167-07d7-4cba-9521-a4c05d26d64a_9.png
17,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/96819243-f8f8-4f02-a464-660ed5fe2e03_22.png
18,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/821f8412-fd1e-47b6-bd7e-9dcd235a9540_16.png
19,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/5404c7eb-7c4f-49fc-a710-abffe1d866e0_3.png
20,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/dc1725d6-b350-4694-b1c7-3b09caf4ae0e_13.png
21,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/74411afe-2554-4f8a-8a30-7182d3cfadd4_17.png
22,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/8f5c1412-569e-48c3-927f-9dea0a6d88c9_8.png
23,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/3ed7296b-5bcf-4c0e-83d8-d906b751a2c4_10.png
24,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/19415a47-5d85-4bda-be4f-d3cf64904a55_5.png
25,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/bca5278a-2268-4446-a8a3-653a113014c3_5.png
26,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/3dfc1114-f9ff-40d0-a016-c1e2c9d910ea_17.png
27,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/85aafe62-da1d-4b9a-a077-ed335b56a640_1.png
28,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/4a971bed-09d7-4d0e-96b9-5dde94c2c310_12.png
29,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/2b5a0c7a-fe99-41b2-81c0-352760c3c72e_8.png
30,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/bca5278a-2268-4446-a8a3-653a113014c3_16.png
31,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/461380d9-a748-4b60-8691-fbd3989119fa_0.png
32,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/5404c7eb-7c4f-49fc-a710-abffe1d866e0_12.png
33,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/128ced23-dbc5-4288-9bc4-59911f83fd75_13.png
34,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/f1824539-9271-4ca7-ba9f-0a314fe1c14b_7.png
35,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/83e5d2c3-4f6c-4ba2-ba37-22a424f796da_15.png
36,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/c2a68529-61f3-4899-b053-2d2a0d28c0f3_0.png
37,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/f9828eeb-ba8b-48c7-8ff9-259b4b0c42be_7.png
38,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/30c1a0d3-5841-40bf-ab71-238f6a4b5abb_4.png
39,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/22db4cc0-36a7-42c0-9985-9eac16acff49_9.png
40,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/ed380a4a-1d39-48f5-b7ff-13cb2993eb5a_8.png
41,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/8e4c5f7f-3003-4ee4-bfb1-b3f16245992c_20.png
42,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/e61d363d-4d8b-4778-a3fd-b6d11a6a9538_3.png
43,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/5efa61a5-add6-4571-b6af-2211ad07b8ba_16.png
44,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/bf2df112-73e3-4858-80a9-4cf9fe9453af_1.png
45,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/f9828eeb-ba8b-48c7-8ff9-259b4b0c42be_16.png
46,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/08e89466-aaba-4487-80aa-77707acfa26b_0.png
47,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/30c1a0d3-5841-40bf-ab71-238f6a4b5abb_10.png
48,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/9c8b73d1-99c2-4707-bd7e-7383ef41043f_4.png
49,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/990b09d9-0226-4c54-9e1c-8be91ecbd5c2_0.png
50,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/74411afe-2554-4f8a-8a30-7182d3cfadd4_14.png
51,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/c7862b90-23f0-464c-b2e3-5a7ccf0f5521_8.png
52,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/3dfc1114-f9ff-40d0-a016-c1e2c9d910ea_3.png
53,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/3edd52ef-aa0d-4592-84f2-d6c181cd3392_12.png
54,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/8fad9e82-35b6-45e3-b059-173c32f28383_10.png
55,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/e76b51d0-43af-4dbf-b5e4-75504c77dbab_7.png
56,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/063d4c61-ee24-48db-9f36-85d8189fa09f_13.png
57,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/b837252b-0443-4c14-aa9f-85aa2941f6c6_21.png
58,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/5a38f35b-50e0-4784-aab5-8f6f416c20a7_23.png
59,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/7b96ad28-99af-4624-9871-da53b1fd4bd0_15.png
60,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/23387e06-ef64-470f-aebf-da07ebc0c08e_21.png
61,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/50487f6d-e641-44b2-9cb1-f89d1f5a37ed_2.png
62,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/dc1725d6-b350-4694-b1c7-3b09caf4ae0e_14.png
63,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/9b94128a-25bb-4dc5-a1b0-9f221d24e806_11.png
64,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/b5c8c44a-9a95-43a8-902f-c5178575cb08_12.png
65,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/9c8b73d1-99c2-4707-bd7e-7383ef41043f_8.png
66,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/3edd52ef-aa0d-4592-84f2-d6c181cd3392_3.png
67,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/5a38f35b-50e0-4784-aab5-8f6f416c20a7_1.png
68,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/c9eea030-d2c3-47e9-8cdc-41aeff3e2b8f_1.png
69,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/4a971bed-09d7-4d0e-96b9-5dde94c2c310_14.png
70,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/72c3110d-c992-4543-9167-4d07ec497872_6.png
71,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/b5c8c44a-9a95-43a8-902f-c5178575cb08_1.png
72,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/f77f89af-b1c2-4fe0-920b-43a7f35cbd97_2.png
73,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/b7c59012-9e92-4c00-ab69-e63499670c9f_10.png
74,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/bec5e33b-2951-408b-b0fd-c15bfa7478ec_2.png
75,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/273d036b-ad1f-4adb-98bb-93a00d2a5488_5.png
76,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/bca5278a-2268-4446-a8a3-653a113014c3_12.png
77,37b967c4-0dc2-4aab-8d20-c35e855944bf,result/feature_seg/0322b150-fa47-426e-b1e4-94c11b8bc5bb_11.png
