,healthCode,recordId,recordPath
0,8eff683a-5bfe-4c5c-b686-07dbb7c36326,dc7803d4-f4e1-4b7f-9197-0715542d9f92,result/feature_seg/dc7803d4-f4e1-4b7f-9197-0715542d9f92_3.png
1,8eff683a-5bfe-4c5c-b686-07dbb7c36326,58b960c2-9161-43f4-9615-049770bb7636,result/feature_seg/58b960c2-9161-43f4-9615-049770bb7636_11.png
2,8eff683a-5bfe-4c5c-b686-07dbb7c36326,8640e6ab-8e47-4c17-914f-ac62e2665666,result/feature_seg/8640e6ab-8e47-4c17-914f-ac62e2665666_5.png
3,8eff683a-5bfe-4c5c-b686-07dbb7c36326,9d89905f-6e6d-4781-9eab-55ac426c8c1f,result/feature_seg/9d89905f-6e6d-4781-9eab-55ac426c8c1f_13.png
4,8eff683a-5bfe-4c5c-b686-07dbb7c36326,544b897e-f120-4565-90df-e9997c66fa19,result/feature_seg/544b897e-f120-4565-90df-e9997c66fa19_2.png
6,8eff683a-5bfe-4c5c-b686-07dbb7c36326,6430ab60-af58-4806-8352-21fb545b1343,result/feature_seg/6430ab60-af58-4806-8352-21fb545b1343_5.png
7,8eff683a-5bfe-4c5c-b686-07dbb7c36326,15a18703-981a-4b20-9aa2-9bce058e916a,result/feature_seg/15a18703-981a-4b20-9aa2-9bce058e916a_1.png
8,8eff683a-5bfe-4c5c-b686-07dbb7c36326,20c0dd7b-a16c-4b54-9112-cdf3fb6020d2,result/feature_seg/20c0dd7b-a16c-4b54-9112-cdf3fb6020d2_8.png
9,8eff683a-5bfe-4c5c-b686-07dbb7c36326,6092f85a-1788-4a1c-a26a-17ec58754c78,result/feature_seg/6092f85a-1788-4a1c-a26a-17ec58754c78_7.png
10,8eff683a-5bfe-4c5c-b686-07dbb7c36326,a69e9689-74d3-49d2-8879-ed9cf641abfb,result/feature_seg/a69e9689-74d3-49d2-8879-ed9cf641abfb_9.png
11,8eff683a-5bfe-4c5c-b686-07dbb7c36326,13cf28d4-d441-4e93-895d-c3ba54e89e62,result/feature_seg/13cf28d4-d441-4e93-895d-c3ba54e89e62_13.png
12,8eff683a-5bfe-4c5c-b686-07dbb7c36326,a1406570-34ff-438d-9cdb-78ce26b0a5af,result/feature_seg/a1406570-34ff-438d-9cdb-78ce26b0a5af_12.png
13,8eff683a-5bfe-4c5c-b686-07dbb7c36326,19138fbe-a9ba-44ea-b18c-2bcb5dc11638,result/feature_seg/19138fbe-a9ba-44ea-b18c-2bcb5dc11638_1.png
14,8eff683a-5bfe-4c5c-b686-07dbb7c36326,d39d9d9f-c670-49b2-a93b-be12938d42fd,result/feature_seg/d39d9d9f-c670-49b2-a93b-be12938d42fd_0.png
15,8eff683a-5bfe-4c5c-b686-07dbb7c36326,9d4678aa-639c-404f-b808-270c7bc8e3a6,result/feature_seg/9d4678aa-639c-404f-b808-270c7bc8e3a6_0.png
16,8eff683a-5bfe-4c5c-b686-07dbb7c36326,b57f6cc7-4d73-4c57-a28b-eaa00045ea90,result/feature_seg/b57f6cc7-4d73-4c57-a28b-eaa00045ea90_9.png
17,8eff683a-5bfe-4c5c-b686-07dbb7c36326,ea6c61f0-b8cc-41f7-bee1-9c3d0bd2ef50,result/feature_seg/ea6c61f0-b8cc-41f7-bee1-9c3d0bd2ef50_2.png
18,8eff683a-5bfe-4c5c-b686-07dbb7c36326,e4470198-d8f3-475f-b71c-b86858683848,result/feature_seg/e4470198-d8f3-475f-b71c-b86858683848_0.png
19,8eff683a-5bfe-4c5c-b686-07dbb7c36326,d15449b1-49c5-45db-a82f-5c412aaf6007,result/feature_seg/d15449b1-49c5-45db-a82f-5c412aaf6007_0.png
21,8eff683a-5bfe-4c5c-b686-07dbb7c36326,a11b0cd6-dc46-4f53-819f-f303a493dc1b,result/feature_seg/a11b0cd6-dc46-4f53-819f-f303a493dc1b_7.png
22,8eff683a-5bfe-4c5c-b686-07dbb7c36326,733fc6cc-cb6f-4eea-8194-9ba61b9558e0,result/feature_seg/733fc6cc-cb6f-4eea-8194-9ba61b9558e0_5.png
23,8eff683a-5bfe-4c5c-b686-07dbb7c36326,990d9d1c-3baa-4041-bb95-5316c157fe54,result/feature_seg/990d9d1c-3baa-4041-bb95-5316c157fe54_6.png
24,8eff683a-5bfe-4c5c-b686-07dbb7c36326,9d89905f-6e6d-4781-9eab-55ac426c8c1f,result/feature_seg/9d89905f-6e6d-4781-9eab-55ac426c8c1f_8.png
25,8eff683a-5bfe-4c5c-b686-07dbb7c36326,24b1197f-3975-4c66-a735-93b0acb704df,result/feature_seg/24b1197f-3975-4c66-a735-93b0acb704df_7.png
26,8eff683a-5bfe-4c5c-b686-07dbb7c36326,6092f85a-1788-4a1c-a26a-17ec58754c78,result/feature_seg/6092f85a-1788-4a1c-a26a-17ec58754c78_5.png
28,8eff683a-5bfe-4c5c-b686-07dbb7c36326,b151495b-330e-48f6-9890-897fb97f8bbc,result/feature_seg/b151495b-330e-48f6-9890-897fb97f8bbc_10.png
29,8eff683a-5bfe-4c5c-b686-07dbb7c36326,c1739b2b-9a45-4ba7-88e5-beb6a8b25f05,result/feature_seg/c1739b2b-9a45-4ba7-88e5-beb6a8b25f05_6.png
30,8eff683a-5bfe-4c5c-b686-07dbb7c36326,84908aad-96a4-4783-a740-ade0887a630f,result/feature_seg/84908aad-96a4-4783-a740-ade0887a630f_18.png
31,8eff683a-5bfe-4c5c-b686-07dbb7c36326,990d9d1c-3baa-4041-bb95-5316c157fe54,result/feature_seg/990d9d1c-3baa-4041-bb95-5316c157fe54_2.png
32,8eff683a-5bfe-4c5c-b686-07dbb7c36326,47c7f244-7319-4e06-82c9-ee09adcb59f2,result/feature_seg/47c7f244-7319-4e06-82c9-ee09adcb59f2_0.png
33,8eff683a-5bfe-4c5c-b686-07dbb7c36326,d79409ca-20bc-4ed9-8172-c593f38d604c,result/feature_seg/d79409ca-20bc-4ed9-8172-c593f38d604c_1.png
34,8eff683a-5bfe-4c5c-b686-07dbb7c36326,71eeabd2-b438-4e60-a581-52466d4797ce,result/feature_seg/71eeabd2-b438-4e60-a581-52466d4797ce_5.png
35,8eff683a-5bfe-4c5c-b686-07dbb7c36326,e37effdc-c429-4292-8c67-4554e30fadcc,result/feature_seg/e37effdc-c429-4292-8c67-4554e30fadcc_3.png
