,healthCode,recordId,recordPath
0,30712a06-af02-484a-875b-5b4c268f1b62,026075b3-0566-47d2-96de-56a405b7603c,result/feature_seg/026075b3-0566-47d2-96de-56a405b7603c_10.png
1,30712a06-af02-484a-875b-5b4c268f1b62,e3a0128a-211f-4db3-a907-41995bd378a8,result/feature_seg/e3a0128a-211f-4db3-a907-41995bd378a8_8.png
2,30712a06-af02-484a-875b-5b4c268f1b62,14c35194-64c5-46a4-92d0-a4b92732ccc9,result/feature_seg/14c35194-64c5-46a4-92d0-a4b92732ccc9_1.png
3,30712a06-af02-484a-875b-5b4c268f1b62,355c46a4-add6-4546-a25a-875e4f1a4116,result/feature_seg/355c46a4-add6-4546-a25a-875e4f1a4116_10.png
4,30712a06-af02-484a-875b-5b4c268f1b62,631fb7a2-138e-4c66-9317-673faad12054,result/feature_seg/631fb7a2-138e-4c66-9317-673faad12054_5.png
5,30712a06-af02-484a-875b-5b4c268f1b62,cd6850ef-167d-4ab6-9fbe-c53868bd3452,result/feature_seg/cd6850ef-167d-4ab6-9fbe-c53868bd3452_3.png
6,30712a06-af02-484a-875b-5b4c268f1b62,3078a483-17d9-4bc8-9b1c-1f3a304e8710,result/feature_seg/3078a483-17d9-4bc8-9b1c-1f3a304e8710_5.png
7,30712a06-af02-484a-875b-5b4c268f1b62,49744ef0-409a-417f-9c47-b1e55144c0dc,result/feature_seg/49744ef0-409a-417f-9c47-b1e55144c0dc_4.png
8,30712a06-af02-484a-875b-5b4c268f1b62,8e460adf-fbba-45b2-92d8-3093d72706c1,result/feature_seg/8e460adf-fbba-45b2-92d8-3093d72706c1_4.png
9,30712a06-af02-484a-875b-5b4c268f1b62,26ef72ce-d850-4dff-8b1b-12e13008c2dc,result/feature_seg/26ef72ce-d850-4dff-8b1b-12e13008c2dc_3.png
10,30712a06-af02-484a-875b-5b4c268f1b62,8e3297b8-8242-47f3-953e-e9f97434fba2,result/feature_seg/8e3297b8-8242-47f3-953e-e9f97434fba2_2.png
11,30712a06-af02-484a-875b-5b4c268f1b62,ccdf66b4-2317-4cd3-8cfd-cb1196289546,result/feature_seg/ccdf66b4-2317-4cd3-8cfd-cb1196289546_10.png
12,30712a06-af02-484a-875b-5b4c268f1b62,d93b4eb2-f5f4-40c1-9f82-7bade261d73e,result/feature_seg/d93b4eb2-f5f4-40c1-9f82-7bade261d73e_3.png
13,30712a06-af02-484a-875b-5b4c268f1b62,8e3297b8-8242-47f3-953e-e9f97434fba2,result/feature_seg/8e3297b8-8242-47f3-953e-e9f97434fba2_1.png
14,30712a06-af02-484a-875b-5b4c268f1b62,72637847-db13-4851-adae-858dbce5a910,result/feature_seg/72637847-db13-4851-adae-858dbce5a910_10.png
15,30712a06-af02-484a-875b-5b4c268f1b62,ad9db1f4-c24a-4be8-a7f0-6ddcb526c1a5,result/feature_seg/ad9db1f4-c24a-4be8-a7f0-6ddcb526c1a5_0.png
16,30712a06-af02-484a-875b-5b4c268f1b62,ec1ff277-71a1-46de-bed3-5f6ae6b765d7,result/feature_seg/ec1ff277-71a1-46de-bed3-5f6ae6b765d7_10.png
17,30712a06-af02-484a-875b-5b4c268f1b62,d8bd2f9e-ad13-4561-b0d1-ef8bbb49caf3,result/feature_seg/d8bd2f9e-ad13-4561-b0d1-ef8bbb49caf3_5.png
18,30712a06-af02-484a-875b-5b4c268f1b62,14c35194-64c5-46a4-92d0-a4b92732ccc9,result/feature_seg/14c35194-64c5-46a4-92d0-a4b92732ccc9_10.png
19,30712a06-af02-484a-875b-5b4c268f1b62,b154f274-db13-4929-914c-1924bab198ca,result/feature_seg/b154f274-db13-4929-914c-1924bab198ca_7.png
20,30712a06-af02-484a-875b-5b4c268f1b62,26ef72ce-d850-4dff-8b1b-12e13008c2dc,result/feature_seg/26ef72ce-d850-4dff-8b1b-12e13008c2dc_7.png
21,30712a06-af02-484a-875b-5b4c268f1b62,7a6828c8-6bfa-47d7-b735-ad26bf7bde22,result/feature_seg/7a6828c8-6bfa-47d7-b735-ad26bf7bde22_15.png
22,30712a06-af02-484a-875b-5b4c268f1b62,39a8c80f-863c-428b-b63f-7415340384ad,result/feature_seg/39a8c80f-863c-428b-b63f-7415340384ad_2.png
23,30712a06-af02-484a-875b-5b4c268f1b62,60ec94ba-f010-4fe3-b227-0c72e90e4c23,result/feature_seg/60ec94ba-f010-4fe3-b227-0c72e90e4c23_9.png
24,30712a06-af02-484a-875b-5b4c268f1b62,2bb9fda8-19e2-4284-820b-b957ab042d55,result/feature_seg/2bb9fda8-19e2-4284-820b-b957ab042d55_8.png
25,30712a06-af02-484a-875b-5b4c268f1b62,b7f57ef1-5a25-4cb2-a24b-a92269dd60ae,result/feature_seg/b7f57ef1-5a25-4cb2-a24b-a92269dd60ae_11.png
26,30712a06-af02-484a-875b-5b4c268f1b62,27808198-7a0a-4e74-b10c-13f51967d842,result/feature_seg/27808198-7a0a-4e74-b10c-13f51967d842_7.png
27,30712a06-af02-484a-875b-5b4c268f1b62,bf22cf98-6748-430b-8a5c-8bf06aeea348,result/feature_seg/bf22cf98-6748-430b-8a5c-8bf06aeea348_9.png
28,30712a06-af02-484a-875b-5b4c268f1b62,2d4817b3-e532-4679-af22-4cd4b2dd5ee2,result/feature_seg/2d4817b3-e532-4679-af22-4cd4b2dd5ee2_20.png
29,30712a06-af02-484a-875b-5b4c268f1b62,d160eb0c-da05-4c87-b972-105b3c12e998,result/feature_seg/d160eb0c-da05-4c87-b972-105b3c12e998_11.png
30,30712a06-af02-484a-875b-5b4c268f1b62,ad9db1f4-c24a-4be8-a7f0-6ddcb526c1a5,result/feature_seg/ad9db1f4-c24a-4be8-a7f0-6ddcb526c1a5_9.png
31,30712a06-af02-484a-875b-5b4c268f1b62,a01519e2-27ba-45a6-908e-ba22b1b61223,result/feature_seg/a01519e2-27ba-45a6-908e-ba22b1b61223_14.png
32,30712a06-af02-484a-875b-5b4c268f1b62,fedfd3c3-146e-4393-b5f9-341f34510112,result/feature_seg/fedfd3c3-146e-4393-b5f9-341f34510112_5.png
33,30712a06-af02-484a-875b-5b4c268f1b62,f9b83709-e376-4bbb-afdb-35ec14651d32,result/feature_seg/f9b83709-e376-4bbb-afdb-35ec14651d32_7.png
34,30712a06-af02-484a-875b-5b4c268f1b62,6cc5ac8c-838a-4c89-ab84-12fe28a70594,result/feature_seg/6cc5ac8c-838a-4c89-ab84-12fe28a70594_5.png
35,30712a06-af02-484a-875b-5b4c268f1b62,3d0d858b-5945-4f7f-b842-08ca1b21c477,result/feature_seg/3d0d858b-5945-4f7f-b842-08ca1b21c477_9.png
36,30712a06-af02-484a-875b-5b4c268f1b62,991ce9fe-1357-44fa-897c-aba9fdf11473,result/feature_seg/991ce9fe-1357-44fa-897c-aba9fdf11473_3.png
37,30712a06-af02-484a-875b-5b4c268f1b62,ac566213-d628-496c-993b-77a7cdcbf92e,result/feature_seg/ac566213-d628-496c-993b-77a7cdcbf92e_5.png
38,30712a06-af02-484a-875b-5b4c268f1b62,6fbb7ba4-43b0-4cec-a7d8-8c3c7e9330e9,result/feature_seg/6fbb7ba4-43b0-4cec-a7d8-8c3c7e9330e9_10.png
39,30712a06-af02-484a-875b-5b4c268f1b62,8e460adf-fbba-45b2-92d8-3093d72706c1,result/feature_seg/8e460adf-fbba-45b2-92d8-3093d72706c1_6.png
40,30712a06-af02-484a-875b-5b4c268f1b62,b4a99355-10a9-4ed8-91b7-2365c98ee168,result/feature_seg/b4a99355-10a9-4ed8-91b7-2365c98ee168_7.png
41,30712a06-af02-484a-875b-5b4c268f1b62,fb1262ad-2bd1-46b9-854e-e2fcc397ca4c,result/feature_seg/fb1262ad-2bd1-46b9-854e-e2fcc397ca4c_1.png
42,30712a06-af02-484a-875b-5b4c268f1b62,ad9db1f4-c24a-4be8-a7f0-6ddcb526c1a5,result/feature_seg/ad9db1f4-c24a-4be8-a7f0-6ddcb526c1a5_5.png
43,30712a06-af02-484a-875b-5b4c268f1b62,3d7fd543-de50-484d-8806-dd1bbccd66a4,result/feature_seg/3d7fd543-de50-484d-8806-dd1bbccd66a4_4.png
44,30712a06-af02-484a-875b-5b4c268f1b62,7b7172ce-10c9-4a40-895d-437ad6e06188,result/feature_seg/7b7172ce-10c9-4a40-895d-437ad6e06188_1.png
45,30712a06-af02-484a-875b-5b4c268f1b62,3da32657-bb58-4eb7-8e73-5e714384c6a1,result/feature_seg/3da32657-bb58-4eb7-8e73-5e714384c6a1_7.png
46,30712a06-af02-484a-875b-5b4c268f1b62,49dd5bcc-6c2a-4f5e-b47d-4f2f1bb7eb0d,result/feature_seg/49dd5bcc-6c2a-4f5e-b47d-4f2f1bb7eb0d_16.png
47,30712a06-af02-484a-875b-5b4c268f1b62,60ec94ba-f010-4fe3-b227-0c72e90e4c23,result/feature_seg/60ec94ba-f010-4fe3-b227-0c72e90e4c23_1.png
48,30712a06-af02-484a-875b-5b4c268f1b62,51ac1f06-e922-4434-976c-0c963b2ed202,result/feature_seg/51ac1f06-e922-4434-976c-0c963b2ed202_7.png
49,30712a06-af02-484a-875b-5b4c268f1b62,1827f368-ae76-4071-9d7a-84f69541af2a,result/feature_seg/1827f368-ae76-4071-9d7a-84f69541af2a_3.png
50,30712a06-af02-484a-875b-5b4c268f1b62,e483633b-a7f6-47de-927a-e6ee7c211fab,result/feature_seg/e483633b-a7f6-47de-927a-e6ee7c211fab_0.png
51,30712a06-af02-484a-875b-5b4c268f1b62,949c6704-954e-4796-a2d1-1a9d0609193d,result/feature_seg/949c6704-954e-4796-a2d1-1a9d0609193d_20.png
52,30712a06-af02-484a-875b-5b4c268f1b62,27ef4a40-9d29-453c-8b5b-51706d026674,result/feature_seg/27ef4a40-9d29-453c-8b5b-51706d026674_2.png
53,30712a06-af02-484a-875b-5b4c268f1b62,9dd94297-18bb-4b2e-9adb-15b3d570eed2,result/feature_seg/9dd94297-18bb-4b2e-9adb-15b3d570eed2_9.png
54,30712a06-af02-484a-875b-5b4c268f1b62,621b3375-5ee5-4c91-97e4-19950688e595,result/feature_seg/621b3375-5ee5-4c91-97e4-19950688e595_0.png
55,30712a06-af02-484a-875b-5b4c268f1b62,b23a46e4-e87e-48d2-9f96-8aaaedd72ebb,result/feature_seg/b23a46e4-e87e-48d2-9f96-8aaaedd72ebb_7.png
