,healthCode,recordId,recordPath
0,61e223ac-4657-48b8-89b0-d37df5c85d39,b31b7a9a-3389-4c5f-bee7-090fb3d62315,result/feature_seg/b31b7a9a-3389-4c5f-bee7-090fb3d62315_4.png
1,61e223ac-4657-48b8-89b0-d37df5c85d39,ca5b94c7-a3a9-4829-a2c7-2cfa1be2f31d,result/feature_seg/ca5b94c7-a3a9-4829-a2c7-2cfa1be2f31d_11.png
2,61e223ac-4657-48b8-89b0-d37df5c85d39,2bacbb80-1e0b-458d-9815-b94315f11fac,result/feature_seg/2bacbb80-1e0b-458d-9815-b94315f11fac_9.png
3,61e223ac-4657-48b8-89b0-d37df5c85d39,c2b5a719-000d-433e-b842-4df834eec2d0,result/feature_seg/c2b5a719-000d-433e-b842-4df834eec2d0_15.png
4,61e223ac-4657-48b8-89b0-d37df5c85d39,1702f787-510f-4adb-9388-c20399e242ac,result/feature_seg/1702f787-510f-4adb-9388-c20399e242ac_10.png
5,61e223ac-4657-48b8-89b0-d37df5c85d39,0782c3c7-ee44-4e88-a8b6-39c1804dcd69,result/feature_seg/0782c3c7-ee44-4e88-a8b6-39c1804dcd69_1.png
6,61e223ac-4657-48b8-89b0-d37df5c85d39,da6ee604-b48e-4d2b-bec9-dda036d621e3,result/feature_seg/da6ee604-b48e-4d2b-bec9-dda036d621e3_5.png
7,61e223ac-4657-48b8-89b0-d37df5c85d39,b8e47ab1-7d23-4093-9cfc-3a40c49705c6,result/feature_seg/b8e47ab1-7d23-4093-9cfc-3a40c49705c6_7.png
8,61e223ac-4657-48b8-89b0-d37df5c85d39,c76446c5-1a53-4b15-a27c-99b42a150eb2,result/feature_seg/c76446c5-1a53-4b15-a27c-99b42a150eb2_13.png
9,61e223ac-4657-48b8-89b0-d37df5c85d39,d3f7029f-ad38-4070-b412-b8897cf3b339,result/feature_seg/d3f7029f-ad38-4070-b412-b8897cf3b339_1.png
10,61e223ac-4657-48b8-89b0-d37df5c85d39,ca4dd6f4-5bbe-4953-9f3c-efdca2418102,result/feature_seg/ca4dd6f4-5bbe-4953-9f3c-efdca2418102_0.png
11,61e223ac-4657-48b8-89b0-d37df5c85d39,04cb43d3-8df8-4785-91dd-f13f77486d80,result/feature_seg/04cb43d3-8df8-4785-91dd-f13f77486d80_24.png
12,61e223ac-4657-48b8-89b0-d37df5c85d39,62a85d9e-8eb3-43b7-8943-3154cac6a5c7,result/feature_seg/62a85d9e-8eb3-43b7-8943-3154cac6a5c7_9.png
13,61e223ac-4657-48b8-89b0-d37df5c85d39,111f1f5b-394d-4d39-b0b7-757832879885,result/feature_seg/111f1f5b-394d-4d39-b0b7-757832879885_4.png
14,61e223ac-4657-48b8-89b0-d37df5c85d39,f948a758-71c7-4ace-b086-1c1e66752c77,result/feature_seg/f948a758-71c7-4ace-b086-1c1e66752c77_8.png
15,61e223ac-4657-48b8-89b0-d37df5c85d39,b83dde42-d766-46c3-a31f-7872e9ba666a,result/feature_seg/b83dde42-d766-46c3-a31f-7872e9ba666a_14.png
16,61e223ac-4657-48b8-89b0-d37df5c85d39,22298136-63c4-4b94-b762-11b4760c70f2,result/feature_seg/22298136-63c4-4b94-b762-11b4760c70f2_13.png
17,61e223ac-4657-48b8-89b0-d37df5c85d39,db17d8aa-b2ce-4f8c-bbf2-97a4b37016df,result/feature_seg/db17d8aa-b2ce-4f8c-bbf2-97a4b37016df_4.png
18,61e223ac-4657-48b8-89b0-d37df5c85d39,2f2777f3-f549-4062-900a-04b499c88ae3,result/feature_seg/2f2777f3-f549-4062-900a-04b499c88ae3_17.png
19,61e223ac-4657-48b8-89b0-d37df5c85d39,edf5457d-4b70-4564-a7fd-dc8aab8ad2d9,result/feature_seg/edf5457d-4b70-4564-a7fd-dc8aab8ad2d9_7.png
20,61e223ac-4657-48b8-89b0-d37df5c85d39,5205c820-535f-4912-91dd-1b0b55551b43,result/feature_seg/5205c820-535f-4912-91dd-1b0b55551b43_16.png
21,61e223ac-4657-48b8-89b0-d37df5c85d39,7c77c48e-6276-4ef8-83d4-29805c619883,result/feature_seg/7c77c48e-6276-4ef8-83d4-29805c619883_3.png
22,61e223ac-4657-48b8-89b0-d37df5c85d39,0f721ee5-2221-4295-adc2-16409f2daa10,result/feature_seg/0f721ee5-2221-4295-adc2-16409f2daa10_22.png
23,61e223ac-4657-48b8-89b0-d37df5c85d39,8485d5c2-cdee-454a-bd24-d37d1b46cf48,result/feature_seg/8485d5c2-cdee-454a-bd24-d37d1b46cf48_21.png
24,61e223ac-4657-48b8-89b0-d37df5c85d39,cce31e8e-d92e-4390-9204-92c5071b6e91,result/feature_seg/cce31e8e-d92e-4390-9204-92c5071b6e91_21.png
25,61e223ac-4657-48b8-89b0-d37df5c85d39,975d3ae5-1784-45e0-821f-f0cf2f4422ac,result/feature_seg/975d3ae5-1784-45e0-821f-f0cf2f4422ac_9.png
26,61e223ac-4657-48b8-89b0-d37df5c85d39,0f721ee5-2221-4295-adc2-16409f2daa10,result/feature_seg/0f721ee5-2221-4295-adc2-16409f2daa10_10.png
27,61e223ac-4657-48b8-89b0-d37df5c85d39,66847248-9a93-4d2d-b036-18ed98352d52,result/feature_seg/66847248-9a93-4d2d-b036-18ed98352d52_12.png
28,61e223ac-4657-48b8-89b0-d37df5c85d39,0a866528-716c-4d94-92ae-72283b649288,result/feature_seg/0a866528-716c-4d94-92ae-72283b649288_13.png
29,61e223ac-4657-48b8-89b0-d37df5c85d39,cf18c4bf-8cd9-43a1-8c99-95ebe5ad7777,result/feature_seg/cf18c4bf-8cd9-43a1-8c99-95ebe5ad7777_2.png
30,61e223ac-4657-48b8-89b0-d37df5c85d39,31bc793a-df17-45a4-86af-e9c713fd4448,result/feature_seg/31bc793a-df17-45a4-86af-e9c713fd4448_8.png
31,61e223ac-4657-48b8-89b0-d37df5c85d39,4d8a3a8e-11cc-490d-9ecf-7602aaaf081e,result/feature_seg/4d8a3a8e-11cc-490d-9ecf-7602aaaf081e_6.png
32,61e223ac-4657-48b8-89b0-d37df5c85d39,316789d9-19cd-4a6d-9b3a-2c5996c8d40a,result/feature_seg/316789d9-19cd-4a6d-9b3a-2c5996c8d40a_0.png
33,61e223ac-4657-48b8-89b0-d37df5c85d39,2841b7d4-5568-4ac8-981c-66d4c4615933,result/feature_seg/2841b7d4-5568-4ac8-981c-66d4c4615933_19.png
34,61e223ac-4657-48b8-89b0-d37df5c85d39,2f2777f3-f549-4062-900a-04b499c88ae3,result/feature_seg/2f2777f3-f549-4062-900a-04b499c88ae3_22.png
35,61e223ac-4657-48b8-89b0-d37df5c85d39,f948a758-71c7-4ace-b086-1c1e66752c77,result/feature_seg/f948a758-71c7-4ace-b086-1c1e66752c77_16.png
36,61e223ac-4657-48b8-89b0-d37df5c85d39,255df901-cac4-4ce1-8296-afbaa737e9cf,result/feature_seg/255df901-cac4-4ce1-8296-afbaa737e9cf_11.png
37,61e223ac-4657-48b8-89b0-d37df5c85d39,b82f0fbe-7c92-43d7-b7b4-d45f085c6b8f,result/feature_seg/b82f0fbe-7c92-43d7-b7b4-d45f085c6b8f_8.png
38,61e223ac-4657-48b8-89b0-d37df5c85d39,f258dcfe-c247-493c-92b7-06312c5409d4,result/feature_seg/f258dcfe-c247-493c-92b7-06312c5409d4_19.png
39,61e223ac-4657-48b8-89b0-d37df5c85d39,8db5ee4e-befc-4efe-8252-91c6eebc5224,result/feature_seg/8db5ee4e-befc-4efe-8252-91c6eebc5224_5.png
40,61e223ac-4657-48b8-89b0-d37df5c85d39,371553b3-36a9-4b8e-ad94-345ec69daffd,result/feature_seg/371553b3-36a9-4b8e-ad94-345ec69daffd_3.png
