,healthCode,recordId,recordPath
0,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,830001ee-9777-4b55-90d7-97185603eefd,result/feature_seg/830001ee-9777-4b55-90d7-97185603eefd_12.png
1,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,292c053e-738d-430c-8f54-40a045deb936,result/feature_seg/292c053e-738d-430c-8f54-40a045deb936_10.png
2,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,8a59ae54-f4b8-480b-b766-3e201da03c88,result/feature_seg/8a59ae54-f4b8-480b-b766-3e201da03c88_14.png
3,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,2c6afd49-9d93-492e-9531-35f2e134d2ca,result/feature_seg/2c6afd49-9d93-492e-9531-35f2e134d2ca_11.png
4,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,cbcb4b9a-8a3f-4de7-9464-d7314e633bf7,result/feature_seg/cbcb4b9a-8a3f-4de7-9464-d7314e633bf7_10.png
5,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,30c6a34c-4423-4bff-bd13-605faf65a263,result/feature_seg/30c6a34c-4423-4bff-bd13-605faf65a263_19.png
6,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,b17385f3-8eb2-4fe1-991e-35844fa0ceec,result/feature_seg/b17385f3-8eb2-4fe1-991e-35844fa0ceec_3.png
7,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,8f04fd0a-2c9c-4e3f-af9f-e4db48541ec4,result/feature_seg/8f04fd0a-2c9c-4e3f-af9f-e4db48541ec4_8.png
8,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,1474ff0e-eee0-4205-927a-4454db62ae42,result/feature_seg/1474ff0e-eee0-4205-927a-4454db62ae42_1.png
9,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,4f3ac9d8-f424-46aa-807d-87dd3f68f70d,result/feature_seg/4f3ac9d8-f424-46aa-807d-87dd3f68f70d_8.png
10,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,830001ee-9777-4b55-90d7-97185603eefd,result/feature_seg/830001ee-9777-4b55-90d7-97185603eefd_8.png
11,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,e312c2f8-52c6-466f-a724-a42117a7ce49,result/feature_seg/e312c2f8-52c6-466f-a724-a42117a7ce49_18.png
12,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,6d5d4095-3aa9-4a32-9123-4aad7323a7ca,result/feature_seg/6d5d4095-3aa9-4a32-9123-4aad7323a7ca_23.png
14,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,579b4355-5197-438b-a3ee-9a03d7358ecd,result/feature_seg/579b4355-5197-438b-a3ee-9a03d7358ecd_1.png
15,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,95097c2d-ee5c-46ad-bb34-f2cd6f6059a7,result/feature_seg/95097c2d-ee5c-46ad-bb34-f2cd6f6059a7_12.png
16,07c2702c-c2f8-4d90-917a-8dbbb4bf2899,3198d0ef-af78-4720-bd33-4537e91bb6be,result/feature_seg/3198d0ef-af78-4720-bd33-4537e91bb6be_12.png
